사업비용,사업시작일,사업종료일,사업개요,추진경위
1176326,2003-01-30,2019-12-31,"       사업명 : 원주～제천 복선전철      ○ 사업내용 : 중앙선 원주～제천간 56.3km 단선⇒ 44.1km복선전철       - 주요시설 : 교량 20개소(3.7km), 터널 11개소(30.6km),                         토공 9.8km, 역사 4개소(서원주, 남원주, 봉양, 제천)      ○ 사업기간 : 2002년 3월 ～ 2021년 12월     ○ 총사업비 : 11,763억원     ○ 사업효과         - 중앙선 전구간 복선전철화 기반 구축으로 열차운용 효율증대         - 증가하는 수송수요 대처 및 지역개발 촉진         - 선로용량 증가(52회→138회/일, 편도) 및 속도향상   ","’02.1.7 : 총사업비 승인 ’02.3～’02.7 : 예비타당성조사(기획예산처, B/C 1.38) ’02.12～’03.9 : 기본계획 수립 ’03.11.07 : 대형공사 입찰방법심의(기타:1개공구, 대안:3개공구) ’03.12～’04.12 : 노반기본설계 완료 ’05. 3 : 총사업비 변경요청(공단→건교부) ’05.11. 8 : 총사업비 협의 완료 ’05. 7～’05.12 : 건물기본설계 완료 ’05.11～’06. 5 : 궤도기본설계 완료   ’10. 1～’11. 2 : 노반 실시설계 완료 ’11.7.28 : 사업실시계획 승인 ’11.7.29 : 노반공사 착공 ’11.9.28 : 기공식(제천역 광장) ’11. 10.7 : 노반 감리용역 착수 ’11. 12.20 :노반공사 제1차 준공 ’12. 1.17 : 노반공사 제2차 착수 ’12. 2.28 : 용지보상설명회 개최(제천시 구간) ’12. 3.20 : 용지보상설명회 개최(원주시 구간) ’12. 5. 2 : 문화재 발굴(시굴)조사용역 착수 ’12. 8.23 : 총사업비 협의 완료(낙찰차액 및 물가변동) ’12.10.17 : 신호 기본 및 실시설계 착수 ’14. 4.29 : 전철전력 실시설계 착수 ’14. 8.19 :송변전설비 실시설계 착수 ’14.11.14 : 통신설비 실시설계 착수 ’14.11.26 : 사업실시계획 변경 승인고시 ’14.12. 9 : 제천역사 실시설계 착수 ’15. 6. 2 : 궤도 실시설계 착수 ’16.1.20 : 통신설비 실시설계 착수 ’16. 2.16 : 남원주 외 1개역사 신축 기타 실시설계 착수 ’16.10.11 : 사업실시계획 변경 승인고시 ’16.11.30 ~ '17.1.25 : 전력철력 기타공사 계약 ’17. 3.31~4.4 : 궤도공사 계약 ’17. 4.26 : 신호설비 실설공사 계약 ’17. 5.18 : 통신설비 신설공사 계약 ’17. 5.19 : 통신설비 신설공사 계약 ’17. 5.22 : 총사업비 협의완료 ’17. 8월 : 건축 및 변전건물 계약 ’17. 11.16 : 사업실시계획 변경 승인 ’18. 6.14 : 서원주역 외 8개소 전력설비 신설공사 계약 ’18. 10.1 : 서원주역 원안 확정 ’19. 2. 7 : 사업실시계획변경 승인고시(2019년  → 2020년) '19. 6. 7 : 총사업비 사업기간 변경(2020년 → 2121년)"
75272,2021-04-20,2024-12-31,"○ 총사업비 : 79, 130백만원",   - 2019.  1. 24 :협의 요청(서울시→공단본사)
8236818,2002-06-01,2016-12-31," □ 사업개요    ㅇ 사업구간 : 동대구 ~ 부산간 169.5km                     (대구이남 124.2km, 대전/대구 도심구간 45.3km)   ㅇ 사업기간 : 2002 ~ 2016년(도심 2016년)   ㅇ 사 업 비  : 기본계획('07.06.25) 7조 5,562억원                      총사업비('15.02.03) 7조 9,221억원   ㅇ 주요시설       - 역 시 설  : 7개소(신설⇒오송, 김천, 울산, 신경주                                 증축⇒대전, 동대구, 부산역)      - 차량기지 : 2개소(신설 ⇒ 고양기지 중정비시설,                                증설 ⇒ 고양·부산차량기지 유치선) "," □ 공정현황   ㅇ '15년 공정목표      - 대구도심 : 100%, 대전도심 : 100%   ㅇ '15. 10월말 공정      - 대구도심 : 97.2% (목표 97.2% 대비 100.0%)      - 대전도심 : 96.2% (목표 96.2% 대비 100.0%)   □ 주요추진경위   ㅇ 1983.03～1984.11 : 고속철도 건설 타당성 조사   ㅇ 1989.07～1991.02 : 기본기술조사 및 기본설계 시행   ㅇ 1996.11.09 : 경부고속철도 대전시구간 도시계획결정(지하화)   ㅇ 2000.02.07 : 경부고속철도 대전·대구연결선 사업실시계획승인   ㅇ 2002.02.   : 대전대구 도심통과방안 연구용역(지상 결정)    ㅇ 2004.04.   : 경부고속철도 1단계구간 준공   ㅇ 2006.08.28 : 대전 지상화 기본계획 변경 고시   ㅇ 2007.05.   : 한국철도시설공단·지자체 양해각서 체결   ㅇ 2007.12.   : 실시설계 준공   ㅇ 2008.12.   : 총사업비 협의조정(최초) 승인   ㅇ 2008.12.   : 공사착공   ㅇ 2012. 5.    : 총사업비 자율조정(20차) 승인   ㅇ 2012.12.   : 총사업비 자율조정(21차) 승인    ㅇ 2013. 7.    : 총사업비 자율조정(22차) 승인   ㅇ 2013.12.    : 총사업비 협의조정(23차) 승인   ㅇ 2014. 3.    : 총사업비 협의조정(24차) 승인   ㅇ 2014.12.    : 실시계획변경-사업기간 연장 승인(2014년→2016년)   ㅇ 2015. 2.    : 총사업비 자율조정(25차) 승인   ㅇ 2015. 7.31 : 경부고속철도 대전·대구도심 개통식   ㅇ 2015. 8. 1  : 경부고속철도 대전·대구도심 개통(영업개시)"
520368,1998-03-16,2013-06-28,"  1. 사업내용 : 영동선 동백산 ~ 도계간 19.6km(단선, 전철) 이설    2. 사업기간 : 1998년 ~ 2012년    3. 총사업비 : 520,368백만원    4. 사업효과       1) 선로조건이 불량(4급선 기준)한 동구간을 이설하여 철도선형            개선 및 수송력 증대       2) 통리~심포리간 산골터널(1,080m) 노후로 열차안전운행 저해           요인 해소. ","□ 추진경위  - ‘97.04~‘97.12 : 타당성 조사  - ‘98.03~‘98.12 : 기본설계  - ‘99.02~‘99.12 : 실시설계  - ‘99.12.16 : 노반, 궤도공사 착공(턴키)  - ‘00.01~‘00.10 : 교통영향 평가  - ‘00.08~‘00.08 :환경영향 평가  - ‘01.07~‘01.10 : 도시계획  - ‘01.05~‘01.11 : 사업실시계획  - ‘01.07~‘01.07 : 지형도면고시  - ‘06.12.07 : 솔안터널 굴착 관통 (16.24km)  - ‘11.07. : 라이닝 완료  - ‘12.06.27 : 동백산~도계간 17.8km (단선,전철)개통  □ 추진현황   1. 노반     -  토공 : 149,189㎥      -  터널 : 1) 개착터널 : 290m(2개소)                  2) 사갱 : 2,095m(2개소)                  3) NATM터널 : 15,950m                  4) 수직구 : 1개소     - 구조물 : 1) U-TYPE : 60m                    2) 개착BOX  : 400m     - 정차장 : 2개소(동백산, 교행)     - 기타 : 길내기, 구교, 과선교, 과선인도교    2. 궤도     - 궤도부설 : 23,483m(본선 17,774m, 특수선 1,168m, 측선 4,541m)"
530098,1997-05-12,2009-12-31,"   ㅇ 사업내용 : 장항선 천안~온양온천간 16.5km 단선(비전철)→                       복선전철화    ㅇ 사업기간 : 1997 ~ 2009년    ㅇ 총사업비 : 5,269억원(수탁비 27,001백만원 포함)    ㅇ 사업효과       - 선로용량 증가(37회→102회/일, 편도)       - 경부고속철도와 연계(천안,아산역) 수송망 구축       - 충청지역 개발 촉진 ","       - '97. 5 ～ '98.10 : 노반 기본설계 시행        - '97.12 ～ '99. 5 : 건물, 전기 기본설계 시행        - '98.10 ～ '99.12 : 노반 실시설계 시행        - 2000. 5. 4      : 노반공사 착공        - 2000. 9.15      : 환경영향평가 협의완료        - 2001. 1.22      : 교통영향평가 협의완료        - 2001. 9.25      : 문화재지표조사 협의완료        - 2001.12. 7      : 도시계획외구간 사업실시계획 승인        - 2003. 3.20      : 도시계획구간 사업실시계획 승인        - 2004.10. 8      : 역(가칭 봉명, 쌍용) 신설 사업비 분담협약 체결                             (분담율 50:50)        - 2004.12.21     : 전기공사 착공        - 2005. 6. 1      : 건축공사 착공        - 2006. 6.23      : 궤도공사 착공 "
1554157,1997-05-07,2009-12-31,"    ㅇ 사업내용 : 장항선 온양온천~장항간 126.㎞ 중 선형이 불량한                        75.6㎞ 직선화 (노반복선, 궤도단선) 및 장항~군산                        간 17.1㎞ 철도연결     ㅇ 사업기간 : 1997 ~ 2009년     ㅇ 총사업비 : 1조5,553억원     ㅇ 사업효과       - 수송능력 증강 및 취약개소 해소로 열차 안전운행 확보       - 군장공단 입/출입 수송수요를 원활히 수송함으로써 원가절감         으로  경쟁력 향상       - 지역개발 촉진 ","       - '95. 11       : 장항～군산간 타당성조사(서울대학교 공학연구소)        - '97. 5 ～ '98. 5  : 노반 기본설계 시행        - '97.10 ～ '99. 6  : 건물, 전기 기본설계 시행        - '98.10 ～ 2000.6 : 노반 실시설계 시행        - 2000. 5.15	   : 장항～군산 노반공사 착공        - 2000. 9.15      : 환경영향평가 협의완료        - 2001. 1.22      : 교통영향평가 협의완료        - 2001. 5.28	   : 온양온천～장항 노반공사 착공(2개공구)        - 2001. 6. 7      : 도시계획외구간 사업실시계획 승인        - 2001. 9.25      : 문화재지표조사 협의완료        - 2001.10.18      : 도시계획구간 사업실시계획 승인        - 2001.11.     	   : 온양온천～장항 노반공사 착공(5개공구)        - 2006.11. 15     : 건축공사 착공(도고온천외 5개역사)        - 2006.12.  7     : 궤도공사 착공 "
2740646,2021-02-09,2027-12-31,   가. 사업내용      - 강릉~제진 철도건설 사업 L=111km74, ▷ 추진경위      - 11.04월 : 제2차 국가철도망 구축계획 추가 검토사업 반영
2062804,1996-12-17,2013-12-31," . 사업내용 : 경춘선 금곡~춘천간 64.2km 단선 -->복선전철화  . 사업구간 : 경춘선 금곡~춘천간 64.2km  . 사업기간 : 1996.12.17 ~ 2012.12.31  . 총사업비 : 2,143,938백만원    . 사업효과       - 수송능력증가      - 수도권 인구분산에 기여      - 경춘간의 관광개발 촉진         - 선로용량 증가(30회-->101회/일,편도)  . 추진경위      - 1990. 4 ～ 1990. 9 : 타당성조사(서울대학교공학연구소)      - 1997. 5 ～ 1998.10 : 노반 기본설계      - 1998. 7 ～ 1998.12 : 건물, 전기 기본설계 완료      - 1998.11 ～ 1999. 8 : 기타구간 노반 실시설계 시행      - 1999. 3 ～ 1999.12 : 실시설계.시공일괄 입찰구간(4개)                                     설계 및 업체선정      - 1999. 6 ～ 1999.12 : 전기 실시설계 시행      - 1999.12. 7        : 춘천시구간 노반공사 착공(1개 공구)      - 1999.12.28        : 마석～신남간 노반공사 착공(4개 공구)      - 2000. 5.25         : 환경영향평가 협의완료      - 2001. 6.25         : 교통영향평가 협의완료      - 2002. 2.18         : 턴키구간 사업실시계획 승인      - 2002. 2.18         : 도시계획시설결정      - 2002. 2.18         : 지형도면고시      - 2002.12.24         : 금곡～마석간 노반공사 착공(1개 공구)      - 2003. 3.14       : 노반3공구 구간 사업실시계획 승인      - 2003. 4.17       : 노반8공구 구간 사업실시계획 승인      - 2004.12.22      	: 금곡～춘천간 전력공사 착공      - 2005. 2.22      	: 금곡～춘천간 신호공사 착공      - 2002.12.24      	: 금곡～춘천간 전송망설비공사 착공      - 2005.12.16      	: 금곡～대성리(궤도2공구) 궤도공사 착공      - 2007. 3. 1      	: 전동차사무소 건설공사 착공      - 2007. 7.24      	: 대성리～경강(궤도3공구)궤도공사 착공      - 2007.11.20      	: 금곡～마석구간(3공구)노반공사 준공      - 2010.12.21          : 금곡~춘천구간 개통      - 2012.12.31          : 사업준공 예정       "," 2006년까지 분야별 주요 공정율  ㅇ노반 : 3~8공구 노반공사 시행중  ㅇ궤도 : 2공구 착공 및 평내.호평역 운행선 변경 완료  ㅇ건물 : 평내역사 건물공사 완료(영업개시)  ㅇ전기 : 분야별 공사시행 계속(신호,통신,전력), 전차선 미발주   2007년 주요사업 추진현황  ㅇ본선 노반공사 및 궤도공사 계속 시행    - 평내~마석간(2.96km) 운행선 변경예정    - 상천역구내 특수선 부설  ㅇ 전동차사무소 공사착공   2008년 주요사업 추진현황  ㅇ 신설선 운행선 변경    - 평내호평 - 마석간 신설하선 운행선 변경완료('08.5.27)  ㅇ 역사 영업이전    - 신설 마석역사 영업이전 완료('08.12.2)   2009년 주요사업 추진현황 및 계획  ㅇ 신설선 운행선 변경    - 마석 ~ 대성리간 운행선 변경('09.1.20)    - 대성리 ~ 상천간 운행선 변경('09.9.1)    - 마석~대성리 운행선 변경('09.12.8)   ㅇ 역사 영업이전    - 대성리 임시역사 영업이전 ('09.1.20)    - 신설 청평역사 영업이전('09.9.1)    ㅇ 문화재 발굴    - 대성리역 문화재 발굴조사('09.7월 완료)    - 춘천정거장 문화재 발굴조사('09.12월 완료)   ㅇ 공사착공     - 경춘선 금곡 ~ 가평간 전차선로 신설공사('09.5월 착공)    - 경춘선 가평 ~ 춘천간 전차선로 신설공사('09.4월 착공)    - 경춘선 금곡 ~ 춘천간 전철전원설비 신설공사('09.6월 착공)    - 경춘선 남춘천 및 김유정역사 신설공사('09.8월 착공)    - 경춘선 변전건물 신설공사('09.8월 착공)    - 경춘선 경강 ~ 춘천간 궤도 신설공사('09.9월 착공)    - 경춘선 춘천역사 신설공사('09.12월 착공)  2010년 주요 추진실적    - '10.3.19 : 청평~상천간 운행선변경(신설상선->신설하선)    - '10.7.15 : 갈매~퇴계원간 운행선 변경(기존선->군전용선)    - '10.7.27 : 상천~가평간 운행선변경(신설상선->신설하선)    - '10.8.5  : 퇴계원~평내호평 운행선 변경(기존선->신설하선)    - '10.9.1 : 망우~평내호평 운행선변경(신설하선->신설상선)    - '10.9.15 : 평내호평~청평 운행선변경(신설상선->신설하선)    - '10.9.30 : 상천~춘천간 복선완료   - '10.12.21 : 금곡-춘천구간 개통완료  2011년 주요 추진실적    - '11.1월~04월 : 개통후 잔여공사 시행(대성리, 상천, 백양리 등)   - '11.05월 : 노반4-8공구 예비준공검사 시행 "
732878,2001-07-01,2007-09-12," ○ 사업내용 : 경부선 조치원~대구간 158㎞ 기존복선→전철화  ○ 필 요 성  : 경부선 전구간 전철화로 일관 수송체계 구축 및 수송력                   증강으로 열차운영효율 향상 및 고속철도 도입효과 극대화  ○ 사업효과    - 수송능력 증가(134회 → 158회/일, 편도)    - 동력비 절감(40%), 차량보수비 절감(50%) 등으로 물류비용 절감과      철도 경영개선에 기여    - 환경친화적인 교통수단 확보","  ○ 전철     - 지지물 신설 9,440본     - 전차선로 867㎞, 고배선로 316㎞     - 변전구분소 16개소  ○ 통신     - 통신케이블 신설 158㎞  ○ 신호     - 연동장치 19역  ○ 건물 41동  ○ 토목기타     - 선형개량 8.3㎞     - 건널목입체화 19개소   "
394644,2001-03-30,2013-06-30,"o 사업내용 : 전라선 동순천~순천(2.9km) 및 경전선 순천~광양간                  (10.7km) 복선화 o 필 요 성 : 광양항 개발에 따라 증가하는 물동량 수송을 위하여                  전라선 동순천~순천 및 경전선 순천~광양간의 선로용량                  확충 o 사업기간 : 2001년 ~ 2013년 o 총사업비 : 394,644백만원('12.09.26 - 19차) o 사업효과    . 광양항 개발에 따라 증가하는 물동량 수송    . 선로용량 증대(21회 - 112회/일, 편도)    . 지역개발 촉진",- '98.12. : 21C 국가철도망 구축 기본계획수립 연구용역               (경전선 직ㆍ복선화 타당성조사 포함 시행) - '98.12. : 광역권역 지정 고시 - '99.12. : 광양만ㆍ진주권 광역개발계획 확정 - '01.03. ∼‘01.12.  : 노반 기본설계 시행 - '02.05. ∼‘03.11.  : 노반 실시설계 시행 - '04.  3. 17 : 환경영향평가 협의완료 - '04.  4.  1 : 교통영향평가 심의완료 - '04
